source,target,mor
Hnf4a,Cyp27a1,1.0
Hnf4a,Cyp7a1,-1.0
Hnf4a,Cyp8b1,1.0
Hnf4a,Dsc2,1.0
Hnf4a,Ear1,1.0
Hnf4a,Ear10,1.0
Hnf4a,Ear14,1.0
Hnf4a,Ear2,1.0
Hnf4a,Ear6,1.0
Hnf4a,Efhd1,1.0
Hnf4a,Ephx1,1.0
Hnf4a,Ephx2,1.0
Hnf4a,Epo,1.0
Hnf4a,Eps15l1,1.0
Hnf4a,F10,1.0
Hnf4a,F2,1.0
Hnf4a,Fabp2,1.0
Hnf4a,G6pc,1.0
Hnf4a,G6pc3,1.0
Hnf4a,Gfer,-1.0
Hnf4a,Ghr,1.0
Hnf4a,Gpr39,1.0
Hnf4a,Gucy2c,1.0
Hnf4a,Hnf1a,1.0
Hnf4a,Ldlr,1.0
Hnf4a,Lipc,1.0
Hnf4a,Mme,1.0
Hnf4a,Myc,1.0
Hnf4a,Nell2,1.0
Hnf4a,Npc1l1,1.0
Hnf4a,Nr1i2,1.0
Hnf4a,Pck1,1.0
Hnf4a,Pck2,1.0
Hnf4a,Pcsk9,1.0
Hnf4a,Pklr,1.0
Hnf4a,Ppara,1.0
Hnf4a,Pros1,1.0
Hnf4a,Proz,1.0
Hnf4a,Prpf3,1.0
Hnf4a,Rnase2a,1.0
Hnf4a,Rnase2b,1.0
Hnf4a,Selenop,1.0
Hnf4a,Serpina1a,1.0
Hnf4a,Serpina1b,1.0
Hnf4a,Serpina1c,1.0
Hnf4a,Serpina1d,1.0
Hnf4a,Serpina1e,1.0
Hnf4a,Serpinc1,1.0
Hnf4a,Shbg,1.0
Hnf4a,Slc22a6,1.0
Hnf4a,Slc26a3,1.0
Hnf4a,Slc2a2,1.0
Hnf4a,Soat2,1.0
Hnf4a,Sult2a1,1.0
Hnf4a,Sult2a2,1.0
Hnf4a,Sult2a3,1.0
Hnf4a,Sult2a4,1.0
Hnf4a,Sult2a5,1.0
Hnf4a,Sult2a6,1.0
Hnf4a,Sult2a7,1.0
Hnf4a,Sult2a8,1.0
Hnf4a,Tasp1,1.0
Hnf4a,Tbp,1.0
Hnf4a,Tcf7l2,1.0
Hnf4a,Tgfa,1.0
Hnf4a,Ugt1a6a,1.0
Hnf4a,Ugt1a6b,1.0
Hnf4a,Ugt1a7c,1.0
Hnf4a,Vegfd,1.0
Hnf4g,Apoa4,1.0
Hnf4g,Cyp2d10,1.0
Hnf4g,Cyp2d11,1.0
Hnf4g,Cyp2d12,1.0
Hnf4g,Cyp2d22,1.0
Hnf4g,Cyp2d26,1.0
Hnf4g,Cyp2d34,1.0
Hnf4g,Cyp2d40,1.0
Hnf4g,Cyp2d9,1.0
Hnf4g,Serpina1a,1.0
Hnf4g,Serpina1b,1.0
Hnf4g,Serpina1c,1.0
Hnf4g,Serpina1d,1.0
Hnf4g,Serpina1e,1.0
Hnf4g,Shbg,1.0
Hoxa9,Agtpbp1,1.0
Hoxa9,Arhgap15,1.0
Hoxa9,Cryzl1,1.0
Hoxa9,Dyrk1a,1.0
Hoxa9,Ghr,1.0
Hoxa9,Gsap,1.0
Hoxa9,Hecw2,1.0
Hoxa9,Ipcef1,1.0
Hoxa9,Mast2,1.0
Hoxa9,Nav2,1.0
Hoxa9,Nemp1,1.0
Hoxa9,Nf1,1.0
Hoxa9,Pparg,1.0
Hoxa9,Ralgapa2,1.0
Hoxa9,Rere,1.0
Hoxa9,Rgs13,1.0
Hoxa9,Rnf111,1.0
Hoxa9,Spag17,1.0
Hoxa9,Spock1,1.0
Hoxa9,Tle4,1.0
Hoxa9,Vim,1.0
Hoxa9,Zfp503,1.0
Hoxb13,Tcf4,-1.0
Hoxb13,Adam7,1.0
Hoxb13,Akap13,1.0
Hoxb13,Ank3,1.0
Hoxb13,Arhgap32,1.0
Hoxb13,Bnc2,1.0
Hoxb13,Cntn4,1.0
Hoxb13,Col14a1,1.0
Hoxb13,Cop1,1.0
Hoxb13,Ctnnal1,1.0
Hoxb13,Dlg2,1.0
Hoxb13,Dnah11,1.0
Hoxb13,Dock4,1.0
Hoxb13,Dock9,1.0
Hoxb13,Epb41l2,1.0
Hoxb13,Erg,1.0
Hoxb13,Esr1,1.0
Hoxb13,Esrrg,1.0
Hoxb13,Exoc4,1.0
Hoxb13,Fryl,1.0
Hoxb13,Ghr,1.0
Hoxb13,Lnx1,1.0
Hoxb13,Map1b,1.0
Hoxb13,Mid1,1.0
Hoxb13,Mrtfb,1.0
Hoxb13,Nfia,1.0
Hoxb13,Nrxn1,1.0
Hoxb13,Numb,1.0
Hoxb13,Pcnx,1.0
Hoxb13,Pde4d,1.0
Hoxb13,Psd3,1.0
Hoxb13,Ralgapa1,1.0
Hoxb13,Rfx3,1.0
Hoxb13,Rit2,1.0
Hoxb13,Ryr2,1.0
Hoxb13,Sema3c,1.0
Hoxb13,Sgip1,1.0
Hoxb13,Snd1,1.0
Hoxb13,Stard13,1.0
Hoxb13,Svil,1.0
Hoxb13,Tafa1,1.0
Hoxb13,Tdrd3,1.0
Hoxb13,Thrb,1.0
Hoxb13,Thsd7a,1.0
Hoxb13,Trio,1.0
Hsf1,Bag3,-1.0
Hsf1,Hspa1a,1.0
Hsf1,Hspa1b,1.0
Hsf1,Hspa4,1.0
Hsf1,Nat1,1.0
Hsf1,Nat2,1.0
Hsf1,Nat3,1.0
Hsf1,Dnah17,1.0
Hsf1,Hpcal1,1.0
Hsf1,Mknk2,1.0
Hsf1,Nadk,1.0
Hsf1,Stip1,1.0
Hsf1,Ubb,1.0
Ikzf1,Arhgap18,1.0
Ikzf1,Arid1a,1.0
Ikzf1,Atp8b4,1.0
Ikzf1,Cdyl,1.0
Ikzf1,Chst11,1.0
Ikzf1,Dock11,1.0
Ikzf1,Elf4,1.0
Ikzf1,Erc1,1.0
Ikzf1,Fam49b,1.0
Ikzf1,Fyb,1.0
Ikzf1,Grap2,1.0
Ikzf1,Il10ra,1.0
Ikzf1,Iqgap2,1.0
Ikzf1,Itpr1,1.0
Ikzf1,Kcnab2,1.0
Ikzf1,Kdm2b,1.0
Ikzf1,Lyn,1.0
Ikzf1,Mad1l1,1.0
Ikzf1,Nabp1,1.0
Ikzf1,Nek6,1.0
Ikzf1,Osbpl3,1.0
Ikzf1,Pik3ap1,1.0
Ikzf1,Pip4k2a,1.0
Ikzf1,Plb1,1.0
Ikzf1,Prex1,1.0
Ikzf1,Prkcb,1.0
Ikzf1,Ptk2b,1.0
Ikzf1,Ptprj,1.0
Ikzf1,Samsn1,1.0
Ikzf1,Smap2,1.0
Ikzf1,Smox,1.0
Ikzf1,St6gal1,1.0
Ikzf1,Stk10,1.0
Ikzf1,Susd1,1.0
Ikzf1,Tet3,1.0
Ikzf1,Tnfaip8,1.0
Ikzf1,Trib3,1.0
Ikzf1,Wnt5b,1.0
Ikzf1,Zeb2,1.0
Ikzf1,Zfyve28,1.0
Irf1,Casp7,1.0
Irf1,Ccl5,1.0
Irf1,Cd40,1.0
Irf1,Cdk2,-1.0
Irf1,Ciita,1.0
Irf1,Cxcl10,1.0
Irf1,Cybb,1.0
Irf1,Ddx58,1.0
Irf1,Dst,-1.0
Irf1,Eif2ak2,1.0
Irf1,Foxp3,-1.0
Irf1,Ifit3,1.0
Irf1,Ifit3b,1.0
Irf1,Ifnb1,1.0
Irf1,Il10,1.0
Irf1,Il12a,1.0
Irf1,Il12b,1.0
Irf1,Il15,1.0
Irf1,Il27,1.0
Irf1,Il4,1.0
Irf1,Il5,1.0
Irf1,Irf2,1.0
Irf1,Ogn,1.0
Irf1,Psmb9,1.0
Irf1,Socs1,1.0
Irf1,Tap1,1.0
Irf1,Tap2,1.0
Irf1,Tnfsf10,1.0
Irf1,Trp53,1.0
Irf2,Ciita,1.0
Irf2,Tap1,1.0
Irf2,Adar,1.0
Irf2,Casp7,1.0
Irf2,Casp8,1.0
Irf2,Nmi,1.0
Irf2,Nr3c1,1.0
Irf2,Aff1,1.0
Irf2,Arid1b,1.0
Irf2,Atf1,1.0
Irf2,Ceacam1,1.0
Irf2,Ceacam10,1.0
Irf2,Ceacam2,1.0
Irf2,Cep128,1.0
Irf2,D1Pas1,1.0
Irf2,Ddx3x,1.0
Irf2,Dpysl2,1.0
Irf2,Fam111a,1.0
Irf2,Fam13a,1.0
Irf2,Fanca,1.0
Irf2,Flt3l,1.0
Irf2,Fmr1,1.0
Irf2,Gab1,1.0
Irf2,Galk2,1.0
Irf2,Gpbp1l1,1.0
Irf2,Hnrnpf,1.0
Irf2,Hoxb3,1.0
Irf2,Ifit3,1.0
Irf2,Ifit3b,1.0
Irf2,Ikzf4,1.0
Irf2,Il15ra,1.0
Irf2,Il1r1,1.0
Irf2,Il4,1.0
Irf2,Ing1,1.0
Irf2,Isg15,1.0
Irf2,Klhl8,1.0
Irf2,Max,1.0
Irf2,Mdk,1.0
Irf2,Mill1,1.0
Irf2,Mill2,1.0
Irf2,Nfe2l2,1.0
Irf2,Nfic,1.0
Irf2,Nfix,1.0
Irf2,Nod1,1.0
Irf2,Nub1,1.0
Irf2,Parp14,1.0
Irf2,Patl1,1.0
Irf2,Per1,1.0
Irf2,Pnrc2,1.0
Irf2,Prkd2,1.0
Irf2,Prpsap1,1.0
Irf2,Ptma,1.0
Irf2,Ptpn12,1.0
Irf2,Rnf111,1.0
Irf2,Sema4b,1.0
Irf2,Sema4c,1.0
Irf2,Slc25a22,1.0
Irf2,Socs1,1.0
Irf2,Srbd1,1.0
Irf2,St6gal1,1.0
Irf2,Tal1,1.0
Irf2,Tasor2,1.0
Irf2,Tgif1,1.0
Irf2,Ube2d3,1.0
Irf2,Ube2l6,1.0
Irf2,Ubr2,1.0
Irf2,Wdr74,1.0
Irf2,Zc3hav1,1.0
Irf2,Zeb2,1.0
Irf2,Zfp36,1.0
Irf2,Zfp566,1.0
Irf2,Zfp647,1.0
Irf3,Cxcl10,1.0
Irf3,Ifna1,1.0
Irf3,Ifna11,1.0
Irf3,Ifna12,1.0
Irf3,Ifna13,1.0
Irf3,Ifna14,1.0
Irf3,Ifna15,1.0
Irf3,Ifna16,1.0
Irf3,Ifna2,1.0
Irf3,Ifna4,1.0
Irf3,Ifna5,1.0
Irf3,Ifna6,1.0
Irf3,Ifna7,1.0
Irf3,Ifna9,1.0
Irf3,Ifnab,1.0
Irf3,Ifnb1,1.0
Irf3,Irf7,1.0
Irf3,Pura,-1.0
Irf4,Fcer2a,1.0
Irf4,Blk,1.0
Irf4,Cflar,1.0
Irf4,Ciita,1.0
Irf4,Elf4,1.0
Irf4,Fcrl5,1.0
Irf4,Itgb7,1.0
Irf4,Aff1,1.0
Irf4,Ahcyl2,1.0
Irf4,Arhgap24,1.0
Irf4,Cast,1.0
Irf4,Ccdc88c,1.0
Irf4,Cdyl,1.0
Irf4,Ctnnd2,1.0
Irf4,Ctsc,1.0
Irf4,Cyth1,1.0
Irf4,Cytip,1.0
Irf4,Dgkg,1.0
Irf4,Dis3l2,1.0
Irf4,Dock10,1.0
Irf4,Elmo1,1.0
Irf4,Ern1,1.0
Irf4,Fam129a,1.0
Irf4,Gdi2,1.0
Irf4,Gramd3,1.0
Irf4,Igf1r,1.0
Irf4,Ikzf1,1.0
Irf4,Ikzf3,1.0
Irf4,Il16,1.0
Irf4,Jak1,1.0
Irf4,Jarid2,1.0
Irf4,Kalrn,1.0
Irf4,Kbtbd8,1.0
Irf4,Klhl6,1.0
Irf4,Ksr1,1.0
Irf4,Lpp,1.0
Irf4,Mgll,1.0
Irf4,Nfkbiz,1.0
Irf4,Nlrc5,1.0
Irf4,Osbpl3,1.0
Irf4,Pbx1,1.0
Irf4,Peak1,1.0
Irf4,Piezo2,1.0
Irf4,Pik3ap1,1.0
Irf4,Plxnc1,1.0
Irf4,Pou2af1,1.0
Irf4,Ppp2r5c,1.0
Irf4,Ptk2b,1.0
Irf4,Rabgap1l,1.0
Irf4,Rapgef6,1.0
Irf4,Rhoh,1.0
Irf4,Rtn4,1.0
Irf4,Samd4,1.0
Irf4,Slamf7,1.0
Irf4,Smarca2,1.0
Irf4,Smg6,1.0
Irf4,Sorbs1,1.0
Irf4,Sorl1,1.0
Irf4,Sp100,1.0
Irf4,Tcf4,1.0
Irf4,Tenm2,1.0
Irf4,Tenm4,1.0
Irf4,Txndc11,1.0
Irf4,Zeb1,1.0
Irf4,Zfp365,1.0
Irf7,Cxcl10,1.0
Irf7,Ifna1,1.0
Irf7,Ifna11,1.0
Irf7,Ifna12,1.0
Irf7,Ifna13,1.0
Irf7,Ifna14,1.0
Irf7,Ifna15,1.0
Irf7,Ifna16,1.0
Irf7,Ifna2,1.0
Irf7,Ifna4,1.0
Irf7,Ifna5,1.0
Irf7,Ifna6,1.0
Irf7,Ifna7,1.0
Irf7,Ifna9,1.0
Irf7,Ifnab,1.0
Irf7,Ifnb1,1.0
Irf9,Ifit3,1.0
Irf9,Ifit3b,1.0
Irf9,Il27,-1.0
Irf9,Irf7,1.0
Irf9,Pml,1.0
Irf9,Adar,1.0
Irf9,Isg15,1.0
Irf9,Ksr1,1.0
Irf9,Mx1,1.0
Irf9,Mx2,1.0
Irf9,Oas2,1.0
Irf9,Oas3,1.0
Irf9,Rsad2,1.0
Irf9,Samd9l,1.0
Jun,Abcb1a,1.0
Jun,Abcb1b,1.0
Jun,Acta1,1.0
Jun,App,1.0
Jun,Atf3,1.0
Jun,Batf3,1.0
Jun,Bdkrb1,1.0
Jun,Brca1,1.0
Jun,Ccl2,1.0
Jun,Ccl5,1.0
Jun,Ccnd1,1.0
Jun,Ccnd2,1.0
Jun,Cd44,1.0
Jun,Cd82,1.0
Jun,Cdkn1a,-1.0
Jun,Chga,1.0
Jun,Crem,1.0
Jun,Csf2,1.0
Jun,Csta1,1.0
Jun,Csta2,1.0
Jun,Csta3,1.0
Jun,Cstdc4,1.0
Jun,Cstdc5,1.0
Jun,Cstdc6,1.0
Jun,Cyp11a1,1.0
Jun,Cyp19a1,-1.0
Jun,Cyp2j13,1.0
Jun,Cyp2j9,1.0
Jun,Ddit3,1.0
Jun,Edn1,1.0
Jun,Egfr,1.0
Jun,Eln,1.0
Jun,Ets1,1.0
Jun,Ets2,1.0
Jun,Ezr,1.0
Jun,F3,1.0
Jun,Fas,1.0
Jun,Fasl,1.0
Jun,Fos,1.0
Jun,Fosl1,1.0
Jun,Gclc,1.0
Jun,Gja6,1.0
Jun,Gnrhr,1.0
Jun,Hey1,1.0
Jun,Icam1,1.0
Jun,Ier5,1.0
Jun,Ifnb1,1.0
Jun,Ifng,1.0
Jun,Igf1,1.0
Jun,Il12a,1.0
Jun,Il12b,1.0
Jun,Il1a,1.0
Jun,Il1b,1.0
Jun,Il2,-1.0
Jun,Il24,1.0
Jun,Il5,1.0
Jun,Il5ra,1.0
Jun,Il6,1.0
Jun,Itgax,1.0
Jun,Krt16,1.0
Jun,Lbp,-1.0
Jun,Mat2a,1.0
Jun,Mgp,1.0
Jun,Mmp10,1.0
Jun,Mmp12,1.0
Jun,Mmp13,1.0
Jun,Mmp1a,1.0
Jun,Mmp1b,1.0
Jun,Mmp2,1.0
Jun,Mmp3,1.0
Jun,Mmp7,1.0
Jun,Mmp9,1.0
Jun,Myb,1.0
Jun,Myc,-1.0
Jun,Nat1,1.0
Jun,Nat2,1.0
Jun,Nat3,1.0
Jun,Nfkb2,1.0
Jun,Ngf,1.0
Jun,Nos2,1.0
Jun,Npy,1.0
Jun,Nqo1,-1.0
Jun,Nr3c1,1.0
Jun,Ntrk1,1.0
Jun,Nts,1.0
Jun,Oxtr,1.0
Jun,Pdha1,1.0
Jun,Penk,1.0
Jun,Pgr,-1.0
Jun,Pla2g4a,1.0
Jun,Plat,1.0
Jun,Plaur,1.0
Jun,Pold2,1.0
Jun,Ppara,1.0
Jun,Ppard,1.0
Jun,Ptgs2,1.0
Jun,Ptn,1.0
Jun,Ptx3,1.0
Jun,Rarb,1.0
Jun,Relb,1.0
Jun,Ren1,1.0
Jun,Rhob,1.0
Jun,Runx2,1.0
Jun,Sele,1.0
Jun,Serpine1,1.0
Jun,Smad7,1.0
Jun,Spi1,1.0
Jun,Spp1,1.0
Jun,Sprr3,1.0
Jun,Stfa1,1.0
Jun,Stfa2,1.0
Jun,Stfa2l1,1.0
Jun,Stfa3,1.0
Jun,Stmn1,1.0
Jun,Tff1,1.0
Jun,Tfpi2,1.0
Jun,Tgfb1,1.0
Jun,Timp2,1.0
Jun,Tnc,1.0
Jun,Tnf,1.0
Jun,Trp53,-1.0
Jun,Txn1,1.0
Jun,Vcam1,1.0
Jun,Vdr,1.0
Jun,Vegfa,-1.0
Jun,Vegfd,1.0
Jun,Vim,1.0
Junb,Clu,1.0
Junb,Egfr,1.0
Junb,Ptgs2,1.0
Junb,Pim1,1.0
Junb,Abcc1,1.0
Junb,Akap13,1.0
Junb,Ampd3,1.0
Junb,Auts2,1.0
Junb,Bach1,1.0
Junb,Bhlhe40,1.0
Junb,Ccdc12,1.0
Junb,Cmip,1.0
Junb,Cuedc1,1.0
Junb,Dmd,1.0
Junb,Egr2,1.0
Junb,Ehd1,1.0
Junb,Ehf,1.0
Junb,Fhad1,1.0
Junb,Fosl1,1.0
Junb,Foxk1,1.0
Junb,Gmds,1.0
Junb,Gna12,1.0
Junb,Ier5,1.0
Junb,Kalrn,1.0
Junb,Kazn,1.0
Junb,Kcnma1,1.0
Junb,Klf6,1.0
Junb,Lims1,1.0
Junb,Lmna,1.0
Junb,Mical2,1.0
Junb,Rock2,1.0
Junb,Rtn4,1.0
Junb,Sec14l1,1.0
Junb,Sh3bp5,1.0
Junb,Slc12a8,1.0
Junb,Smarca2,1.0
Junb,Spred2,1.0
Junb,Tbc1d14,1.0
Junb,Tgif1,1.0
Junb,Tiam2,1.0
Junb,Tnrc6b,1.0
Junb,Ubc,1.0
Junb,Vopp1,1.0
Junb,Wwtr1,1.0
Junb,Zbtb20,1.0
Junb,Zfp217,1.0
Junb,Zfp36l1,1.0
Junb,Zfp36l2,1.0
Jund,Ccl5,1.0
Jund,Ccr4,1.0
Jund,Cd40lg,1.0
Jund,Clu,1.0
Jund,Csta1,1.0
Jund,Csta2,1.0
Jund,Csta3,1.0
Jund,Cstdc4,1.0
Jund,Cstdc5,1.0
Jund,Cstdc6,1.0
Jund,Fosl1,1.0
Jund,Gadd45a,1.0
Jund,Il3,1.0
Jund,Il6,1.0
Jund,Itgav,-1.0
Jund,Itgb3,-1.0
Jund,Mmp13,1.0
Jund,Myb,1.0
Jund,Nos2,1.0
Jund,Nqo2,1.0
Jund,Plaur,1.0
Jund,Sox4,1.0
Jund,Stfa1,1.0
Jund,Stfa2,1.0
Jund,Stfa2l1,1.0
Jund,Stfa3,1.0
Jund,Tgfb1,1.0
Kdm5b,Dnajb12,1.0
Kdm5b,Cmip,1.0
Kdm5b,Ctnna1,1.0
Kdm5b,Daam1,1.0
Kdm5b,Elmsan1,1.0
Kdm5b,Jarid2,1.0
Kdm5b,Jup,1.0
Kdm5b,Lhfpl2,1.0
Kdm5b,Myh9,1.0
Kdm5b,Ppfibp2,1.0
Kdm5b,Prrc2b,1.0
Kdm5b,Rab11fip4,1.0
Kdm5b,Rreb1,1.0
Kdm5b,Smad3,1.0
Kdm5b,Synj2,1.0
Kdm5b,Tgif1,1.0
Kdm5b,Vgll4,1.0
Klf1,Osbp2,1.0
Klf1,Actb,1.0
Klf1,Adap1,1.0
Klf1,Agrn,1.0
Klf1,Ahnak,1.0
Klf1,Ank1,1.0
Klf1,Arhgap45,1.0
Klf1,Chid1,1.0
Klf1,Cnppd1,1.0
Klf1,Ctsb,1.0
Klf1,Egfl7,1.0
Klf1,Evl,1.0
Klf1,Fbrsl1,1.0
Klf1,Gpr137,1.0
Klf1,Jade2,1.0
Klf1,Kcnn4,1.0
Klf1,Kctd2,1.0
Klf1,Klhl21,1.0
Klf1,Ltbp4,1.0
Klf1,Lyl1,1.0
Klf1,Mast1,1.0
Klf1,Micall2,1.0
Klf1,Nadk,1.0
Klf1,Nol4l,1.0
Klf1,Nqo2,1.0
Klf1,Pim1,1.0
Klf1,Pkm,1.0
Klf1,Plec,1.0
Klf1,Ptpa,1.0
Klf1,Rab3il1,1.0
Klf1,Ralgds,1.0
Klf1,Rere,1.0
Klf1,Rnf38,1.0
Klf1,Septin9,1.0
Klf1,Sgms1,1.0
Klf1,Sh3bp2,1.0
Klf1,Slc4a1,1.0
Klf1,Slc6a6,1.0
Klf1,Snap47,1.0
Klf1,Sorbs1,1.0
Klf1,Sptb,1.0
Klf1,Ston2,1.0
Klf1,Tbc1d14,1.0
Klf1,Tcea2,1.0
Klf1,Uxs1,1.0
Klf1,Xxylt1,1.0
Klf1,Ywhaz,1.0
Klf1,Zfp276,1.0
Klf1,Zfp36,1.0
Klf13,Ap3d1,-1.0
Klf13,Arid1a,-1.0
Klf13,Arrdc2,-1.0
Klf13,Atp6v0d1,-1.0
Klf13,Bcl9l,-1.0
Klf13,Dnajb1,-1.0
Klf13,Eml2,-1.0
Klf13,Ercc1,-1.0
Klf13,Fasn,-1.0
Klf13,Fcho1,-1.0
Klf13,Fkbp5,-1.0
Klf13,Fscn1,-1.0
Klf13,Jade1,-1.0
Klf13,Klhl21,-1.0
Klf13,Ltbp4,-1.0
Klf13,Ndst1,-1.0
Klf13,Nfic,-1.0
Klf13,Oaz1,-1.0
Klf13,Pisd,-1.0
Klf13,Pknox1,-1.0
Klf13,Plec,-1.0
Klf13,Ptov1,-1.0
Klf13,Rapgef3,-1.0
Klf13,Rcsd1,-1.0
Klf13,Rest,-1.0
Klf13,Samd11,-1.0
Klf13,Septin9,-1.0
Klf13,Slc1a5,-1.0
Klf13,Snx8,-1.0
Klf13,Tbc1d14,-1.0
Klf13,Tyro3,-1.0
Klf3,Add3,1.0
Klf3,Arhgap5,1.0
Klf3,Btbd3,1.0
Klf3,Cachd1,1.0
Klf3,Cast,1.0
Klf3,Gng12,1.0
Klf3,Kcnk1,1.0
Klf3,Mecom,1.0
Klf3,Myo5a,1.0
Klf3,Strbp,1.0
Klf3,Stxbp6,1.0
Klf3,Trio,1.0
Klf3,Tspan12,1.0
Klf4,Atf3,1.0
Klf4,Birc5,-1.0
Klf4,Ccnd1,1.0
Klf4,Cdh1,1.0
Klf4,Cdkn1a,1.0
Klf4,Gpa33,1.0
Klf4,Lama3,1.0
Klf4,Nanog,1.0
Klf4,Pfkp,1.0
Klf4,Rara,-1.0
Klf4,Thbd,1.0
Klf4,Vdr,-1.0
Klf5,Birc5,1.0
Klf5,Fasn,1.0
Klf5,Fgfbp1,1.0
Klf5,Notch1,1.0
Klf5,Foxq1,1.0
Klf5,Jup,1.0
Klf5,Lamb3,1.0
Klf5,Ptk6,1.0
Klf5,Actn1,1.0
Klf5,Adap1,1.0
Klf5,Agrn,1.0
Klf5,Ahnak2,1.0
Klf5,Aldh3a2,1.0
Klf5,Amn,1.0
Klf5,Anxa2,1.0
Klf5,B3gnt3,1.0
Klf5,Baiap2l1,1.0
Klf5,C77080,1.0
Klf5,Cant1,1.0
Klf5,Cd9,1.0
Klf5,Cirbp,1.0
Klf5,Cldn4,1.0
Klf5,Col4a2,1.0
Klf5,Coq8b,1.0
Klf5,Crybg2,1.0
Klf5,Dgkq,1.0
Klf5,Diaph1,1.0
Klf5,Dvl1,1.0
Klf5,Ece1,1.0
Klf5,Elf3,1.0
Klf5,Epha2,1.0
Klf5,Erbb2,1.0
Klf5,Esrp2,1.0
Klf5,Fa2h,1.0
Klf5,Gpr137,1.0
Klf5,Gprc5a,1.0
Klf5,Gpx4,1.0
Klf5,Kcnn4,1.0
Klf5,Krt8,1.0
Klf5,Lgals3,1.0
Klf5,Llgl2,1.0
Klf5,Lnx2,1.0
Klf5,Lsr,1.0
Klf5,Ltbp3,1.0
Klf5,Ltbp4,1.0
Klf5,Mcrip2,1.0
Klf5,Mib2,1.0
Klf5,Midn,1.0
Klf5,Misp,1.0
Klf5,Mknk2,1.0
Klf5,Myh14,1.0
Klf5,Myo1c,1.0
Klf5,Myo5b,1.0
Klf5,Nfe2l2,1.0
Klf5,Nol4l,1.0
Klf5,Plec,1.0
Klf5,Ppl,1.0
Klf5,Ppp1r13l,1.0
Klf5,Prkcz,1.0
Klf5,Ptch1,1.0
Klf5,Rab11a,1.0
Klf5,Rab11fip1,1.0
Klf5,Ralgds,1.0
Klf5,Rbm47,1.0
Klf5,Rxra,1.0
Klf5,S100a16,1.0
Klf5,Scnn1a,1.0
Klf5,Sdc1,1.0
Klf5,Slc2a1,1.0
Klf5,Slc48a1,1.0
Klf5,Spire2,1.0
Klf5,Srebf1,1.0
Klf5,Stx1a,1.0
Klf5,Tcf3,1.0
Klf5,Tecr,1.0
Klf5,Tjp3,1.0
Klf5,Trim29,1.0
Klf5,Wwc1,1.0
Klf5,Ywhaz,1.0
Klf5,Zbtb7c,1.0
Klf5,Zfp217,1.0
Klf6,Atf3,1.0
Klf6,Dapk2,1.0
Klf6,Ltc4s,1.0
Klf6,Mmp9,-1.0
Klf6,Nos2,1.0
Klf6,Cdh1,1.0
Klf6,Igf1r,1.0
Klf6,Actn1,1.0
Klf6,Anxa2,1.0
Klf6,Areg,1.0
Klf6,Arid5b,1.0
Klf6,Asap1,1.0
Klf6,Clip2,1.0
Klf6,Ctnnbip1,1.0
Klf6,Dusp10,1.0
Klf6,Ehd1,1.0
Klf6,Eps8,1.0
Klf6,Errfi1,1.0
Klf6,Ets1,1.0
Klf6,Ets2,1.0
Klf6,Ier5,1.0
Klf6,Irf1,1.0
Klf6,Itgb1,1.0
Klf6,Ldlr,1.0
Klf6,Lhfpl2,1.0
Klf6,Lmna,1.0
Klf6,Lrrfip1,1.0
Klf6,Ltbp4,1.0
Klf6,Macf1,1.0
Klf6,Msi2,1.0
Klf6,Myh9,1.0
Klf6,Nedd9,1.0
Klf6,Plec,1.0
Klf6,Ptp4a1,1.0
Klf6,Rbck1,1.0
Klf6,Rnd3,1.0
Klf6,Septin9,1.0
Klf6,Sh3bp2,1.0
Klf6,Sh3bp4,1.0
Klf6,Sh3rf1,1.0
Klf6,Srebf1,1.0
Klf6,Tacc1,1.0
Klf6,Tecr,1.0
Klf6,Tspan14,1.0
Klf6,Vmp1,1.0
Klf6,Wfs1,1.0
Klf6,Wwtr1,1.0
Klf6,Xxylt1,1.0
Klf6,Zfp36l1,1.0
Klf6,Zfp36l2,1.0
Klf9,Actn1,1.0
Klf9,Afap1,1.0
Klf9,Agrn,1.0
Klf9,Ampd2,1.0
Klf9,Apbb2,1.0
Klf9,Arhgef2,1.0
Klf9,Arid5b,1.0
Klf9,Aspscr1,1.0
Klf9,Bcar1,1.0
Klf9,C77080,1.0
Klf9,Cachd1,1.0
Klf9,Ccdc33,1.0
Klf9,Cmip,1.0
Klf9,Dgkz,1.0
Klf9,Ece1,1.0
Klf9,Egfr,1.0
Klf9,Ephb3,1.0
Klf9,Ephb4,1.0
Klf9,Fcho1,1.0
Klf9,Fgfr3,1.0
Klf9,Foxo3,1.0
Klf9,Fyn,1.0
Klf9,Gprc5b,1.0
Klf9,Gsn,1.0
Klf9,Hivep3,1.0
Klf9,Hpcal1,1.0
Klf9,Iffo2,1.0
Klf9,Iqsec1,1.0
Klf9,Jade2,1.0
Klf9,Lfng,1.0
Klf9,Macf1,1.0
Klf9,Mafk,1.0
Klf9,Med15,1.0
Klf9,Mef2d,1.0
Klf9,Nadk,1.0
Klf9,Ncor2,1.0
Klf9,Ncs1,1.0
Klf9,Nfatc2,1.0
Klf9,Nfic,1.0
Klf9,Pcbp3,1.0
Klf9,Per1,1.0
Klf9,Phc2,1.0
Klf9,Phldb1,1.0
Klf9,Pkm,1.0
Klf9,Plec,1.0
Klf9,Por,1.0
Klf9,Pou3f2,1.0
Klf9,Rab11fip4,1.0
Klf9,Rap1gap,1.0
